Country,Income Group,Subagency,Category,Subcategory,Implementing Partner,Sector,Subsector,Project Name,"Project Name - Local Language
(if applicable)",Project Number,Start Date,End Date,Transaction Type,Fiscal Year,Current Amount,Constant Amount,Aid Type,Description,USG Sector,Reported Results,Key Words/Metatags,Factsheet,Reports,Regional Info,Country Info,J2SR Roadmap,CDCS,118/119,Write-Ups,Photos,Videos,Social Media,Implementing Partner Page,Project Page or Associated Sites/Products
Brazil,Upper Middle Income Country,Bureau for Latin America and Caribbean,Multilateral,Multilateral - World Bank Group,World Bank Group,General Environmental Protection,Environmental policy and administrative management,"Consultative Group on International Agricultural Research (CGIAR) Fund II follow-on grant to the World Bank

Potentially: ""Catalyzing and Learning through Private Sector Engagement for Biodiversity Conservation (CAL-PSE)""",,AID-BFS-IO-17-00005,10/1/2017,9/30/2022,Obligations,2019,"$13,310,000.00 ","$9,801,039.00 ",Project,"It is difficult to determine conclusively the scope of this grant due to the many links between CGIAR, the World Bank, and USAID, but this grant may be in service of the Catalyzing and Learning through Private Sector Engagement for Biodiversity Conservation (CAL-PSE) project. ""CAL-PSE is being implemented through a co-creation and co-investing approach by CIAT along with a network of local partners and private sector actors in Brazil. By mobilizing private sector companies’ active participation in the implementation of sustainable development activities and financing, the program’s goal is to transform the way we approach conservation in the Brazilian Amazon, while improving the wellbeing of indigenous people and local communities. To that end, CAL-PSE is helping facilitate the Partnership Platform for the Amazon, a private sector-led platform, and other innovative PSE partnerships that are promoting and co-investing in sustainable business models, as well as economic opportunities that strengthen the sustainable production and commercialization of local products, hence, giving economic value to activities that conserve healthy forests, habitats, and natural resources. Likewise, CAL-PSE specifically supports monitoring, evaluation and learning tools, products and services that help USAID, CIAT, and our shared PSE networks be accountable, make informed decisions, manage adaptively, communicate learning and impact, which in turn mobilize investments and commitments.""",Natural Resources and Biodiversity,"CGIAR Results Dashboard: https://www.cgiar.org/impact/results-dashboard/,","private sector engagement, indigenour peoples, vulnerable populations, livelihoods, innovation, self-reliance, conservation enterprise, NRM, natural resource management",,CGIAR Annual Reports: https://www.cgiar.org/impact/annual-reports/ ,Latin America and the Caribbean,https://www.usaid.gov/brazil,https://selfreliance.usaid.gov/country/brazil,,,"CIAT-Althelia Biodiversity Fund Partnership: https://ciat.cgiar.org/ciat-projects/catalyzing-and-learning-through-private-sector-engagement-cal-pse-for-biodiversity-conservation/ 

CAL-PSE Partnership Overview: https://blog.ciat.cgiar.org/new-development-partnership-brings-much-needed-investment-for-biodiversity-conservation-and-sustainable-development-in-the-amazon/ ",,,,"World Bank: https://www.worldbank.org/ 

CGIAR: https://www.cgiar.org/ ",
Brazil,Upper Middle Income Country,Bureau for Latin America and Caribbean,NGO,NGO - International,International Institute for Education Brazil (IEB),General Environmental Protection,Bio-diversity,"Institutional Strengthening in Southern Amazonas (FORTIS)

Formerly: Challenging the Advance of the Deforestation Frontier",Consórcio Fortis (Fortalecimento Institucional no Sul do Amazonas),AID-RLA-A-00-06-00065,9/30/2006,9/30/2011,Obligations,2017,"($3,393.00)","($3,595.00)",Project,"IEB is the lead organization of the FORTIS Consortium, which also includes the Institute for Man and Environment in the Amazon (Imazon), the Kanindé Association of Ethno-environmental Defense, the Conservation Strategy Fund (CSF), and the Amazon Conservation Team in Brazil (ACT-Brazil). Financed by USAID Brazil, this Consortium seeks to strengthen local organizations in southern Amazonas, enabling them to face the problems associated with the advance of the deforestation frontier. The project aims to enhance the dialogue between different actors, to ensure the conservation and sustainable use of natural resources in the region. The Consortium acts in seven municipalities of the southeastern portion of the Amazonas state: Boca do Acre, Lábrea, Canutama, Humaitá, Apuí, Novo Aripuanã and Manicoré. The period of project implementation is from 2006 to 2011.",Natural Resources and Biodiversity,"- Following community demand for the creation of extractive reserved in Canutama, FORTIS trained community leaders to increase their understanding of environmental legislation, territorial management and the role of civil society in conservation unit management. In 2009, an extractive reserve of 197,986 hectares and a conservation unit (a state forest) of 150,588 hectares were created.","conservation, deforestation, livelihoods, indigenous peoples, vulnerable population, self-reliance, conservation enterprise, NRM, natural resource management, governance, monitoring",,IEB Annual Report 2009 (p. 16-22): https://iieb.org.br/wp-content/uploads/2018/12/IEB_Relatorio_de_Atividades_2009.pdf ,Latin America and the Caribbean,https://www.usaid.gov/brazil,https://selfreliance.usaid.gov/country/brazil,,,Conference abstract on FORTIS program: https://conference.ifas.ufl.edu/tropics/abstract_PDFs/47%20Santos.pdf ,,,,IIEB: https://iieb.org.br/,
Caribbean Region,,Bureau for Latin America and Caribbean,Multilateral,Multilateral - Other,Caribbean Community Climate Change Centre,General Environmental Protection,Biosphere protection,"Climate Change Adaptation Program (CCAP)

Formerly: Caribbean Climate Change Adaptation and Risk Reduction Initiative (CCCARRI)",,538-IL-DO3-5C-2016-001,7/12/2020,9/30/2020,Obligations,2019,"$104,798.00 ","$98,010.00 ",Project,"USAID has partnered with the Caribbean Community Climate Change Centre (CCCCC) to address climate challenges through the provision of up to US$25.6 million investment from 2016-2020. The goal of the Program is to reduce risks to human and natural assets resulting from climate change vulnerability. The activity aims to strengthen an integrated system for the implementation and financing of sustainable adaptation approaches in the Eastern and Southern Caribbean region. There are three technical components of the CCAP: (1) Promote the use of climate data and information for use in decision-making; (2) Support innovative adaption approaches which demonstrates proof of concept necessary to secure additional financing, and (3) Foster climate financing to support scale up and replication of sustainable adaptation initiatives. The CCAP is funded by USAID through its Eastern and Southern Caribbean (ESC) office in Barbados, as part of a larger goal of creating a more secure and prosperous Caribbean Community through sustainable climate change adaptation measures. CCAP will be implemented in the ten countries included in USAID/ESC’s coverage area: Antigua and Barbuda, Barbados, the Commonwealth of Dominica, Grenada, Guyana, St. Kitts and Nevis, Saint Lucia, St. Vincent and the Grenadines, Suriname, and Trinidad and Tobago. The period of implementation is July 12, 2016 to September 30, 2020.",Clean Productive Environment,,"climate change, REDD+, innovation, monitoring, remote sensing",,,Latin America and the Caribbean,https://www.usaid.gov/barbados,,https://www.usaid.gov/barbados/cdcs,,"USAID on launch of project: https://2012-2017.usaid.gov/eastern-and-southern-caribbean/news-information/press-releases/usaid-and-caribbean-community-climate 

Additional funding of LIDAR system: https://www.usaid.gov/eastern-and-southern-caribbean/news-information/press-releases/dec-20-2018-usaid-continues-support-caribbean

Caribbean Climate Blog on training workshop: https://caribbeanclimateblog.com/tag/usaid-climate-change-adaptation-program-usaid-ccap/page/2/ 

St. Vincent and the Grenadines government overview of project: http://finance.gov.vc/finance/index.php/sustainable-development/climate-change/ccap-project ","Project Launch: https://www.flickr.com/photos/129172920@N06/sets/72157676858295106 

CCCCC Flickr (not all photos USAID): https://www.flickr.com/photos/caribbeanclimate/albums ",,,CCCCC: https://www.caribbeanclimate.bz/climate-change-adaptation-program-ccap-2016-2020/,
Caribbean Region,,Bureau for Latin America and Caribbean,Universities and Research Institutes,Universities and Research Institutes - United States,RTI International,General Environmental Protection,Biosphere protection,Local Capacity for Local Solutions (LC4LS),,72053818C00001,11/2/2017,7/31/2020,Obligations,2019,"$250,000.00 ","$245,026.00 ",Project,"The goal of the Local Capacity for Local Solutions project (2017-2020) is to strengthen the managerial, organizational, and administrative capacities of NGOs in the Caribbean region to enable them to more efficiently, effectively, and sustainably operate. Utilizing a demand-driven and customized approach, the project bolsters the capacity and connectivity of NGOs in order to improve skills, mobilize and diversify revenue, improve services, and better achieve development goals. The project prioritizes workplace-based learning through mentoring and coaching to tailor assistance to the NGO's needs. Priority subject areas for the project are the youth and citizen security sector, HIV/AIDS, lesbian, gay, bisexual, transsexual, and intersex (LGBTI) and the environment.",Clean Productive Environment,,"conservation, gender, vulnerable population, self-reliance, governance",,"Annual Report (2018): https://pdf.usaid.gov/pdf_docs/PA00TMHG.pdf,",Latin America and the Caribbean,https://www.usaid.gov/barbados,,https://www.usaid.gov/barbados/cdcs,,USAID blog about project launch: https://www.usaid.gov/eastern-and-southern-caribbean/news-information/press-releases/jul-10-2018-usaid-launches-project-support ,,,,RTI: https://www.rti.org/ ,
Caribbean Region,,Bureau for Latin America and Caribbean,Multilateral,Multilateral - United Nations,World Meteorological Organisation,General Environmental Protection,Biosphere protection,Program for Building Regional Climate Change Capacity in the Caribbean (BRCCC),,AID-538-IO-14-00001,1/24/2014,7/23/2017,Obligations,2019,"($299,280.00)","($300,987.00)",Project,"The project established a sustainable Regional Climate Centre (RCC) for the Caribbean housed at the Caribbean Institute for Meteorology and Hydrology (CIMH). By developing and distributing climate and weather products and services, the RCC supported adaptation to climate variability and change and enhanced disaster risk reduction capacities in the Region. WMO RCCs create regional products including long-range forecasts that support regional and national climate activities, thereby strengthening the capacity of WMO members to deliver better climate services. The investment enhanced already existing programs at CIMH and facilitated the development of new sustainable user and sector driven programs. In the process, the activities also supported the implementation in the Caribbean of the Global Framework for Climate Services (GFCS), is an initiative spearheaded by WMO to provide user-friendly climate services such as seasonal outlooks and drought monitors to help countries and communities cope with natural variations in our climate and human-induced climate change",Clean Productive Environment,,"climate change, innovation, self-reliance, monitoring, remote sensing",,"Satellite training workshop report: http://rcc.cimh.edu.bb/files/2016/07/Satellite-Training-Workshop-Report-2016-1.pdf 

Drought training workshop report: http://rcc.cimh.edu.bb/files/2015/09/BRCCC_Drought_Workshop_Report_January_2015.pdf ",Latin America and the Caribbean,https://www.usaid.gov/barbados,,https://www.usaid.gov/barbados/cdcs,,"Journal article published with project funds: https://www.sciencedirect.com/science/article/pii/S2405880718300451 

Meterological centre transformation to WMO centre: 
https://public.wmo.int/en/media/news/caribbean-institute-meteorology-and-hydrology-becomes-wmo-regional-climate-centre 

ClimateLinks blog post about linkage with health: https://www.climatelinks.org/blog/leveraging-partnerships-health-climate-services-caribbean ",,,,"WMO: https://public.wmo.int/en,",BRCCC Page on Caribbean Regional Climate Centre site: https://rcc.cimh.edu.bb/brccc/ 
Caribbean Region,,Bureau for Latin America and Caribbean,Enterprises,Enterprises - United States,"Development Alternatives, Inc.",General Environmental Protection,Biosphere protection,DAI Buy-in BAA Support Integrated Workforce Development,,AID-OAA-C-14-00185,9/24/2014,3/31/2019,Obligations,2017,"$35,310.00 ","$32,591.00 ",Project,The Center for Development Innovation facilitated the co-creation of what would eventually become the LC4LS project through a buy-in. The CDI focused on developing pipelines for new breakthroughs by harnessing the best in American and global innovation and entrepreneurship and engaging broad range of communities and stakeholders. This appears to be the extent of the CDI's work in LAC and the environment.,Clean Productive Environment,"Co-creation workshop resulted in the LS4LC project, implemented by RTI International.",innovation,,"Final CDI Report - LC4LS co-creation p. 23-24: 
https://pdf.usaid.gov/pdf_docs/PA00TPH7.pdf ",Latin America and the Caribbean,https://www.usaid.gov/barbados,,https://www.usaid.gov/barbados/cdcs,,,,,,DAI: https://www.dai.com/,
Caribbean Region,,Bureau for Latin America and Caribbean,Government,Government - United States,U.S. Government - U.S. Agency for International Development,Energy,Energy policy and administrative management,Modern Energy Services,,EG.7,,,Obligations,2019,"$1,030,000.00 ","$1,009,507.00 ",Project,EG.7(c),Infrastructure,,clean energy,https://www.usaid.gov/energy/connecting-people-to-power,,Latin America and the Caribbean,https://www.usaid.gov/barbados,,https://www.usaid.gov/barbados/cdcs,,,,,,,
Central America Region,,Bureau for Latin America and Caribbean,Public and Private Partnerships,Public and Private Partnerships,International Union for the Conservation of Nature,General Environmental Protection,Bio-diversity,Regional Coastal Biodiversity Project,,72051918CA00001,11/29/2017,11/28/2022,Obligations,2018,"$4,000,753.00 ","$4,000,000.00 ",Project,"The Regional Coastal Biodiversity Project (2017-2022) works for the conservation of marine-coastal ecosystems of high biodiversity for the benefit of the local communities of El Salvador, Guatemala and Honduras. The project is in charge of a consortium led by IUCN (International Union for Conservation of Nature) and including GOAL International and four local partners. The project's actions contribute to the conservation of the biodiversity of marine-coastal ecosystems in Central America to guarantee the provision of benefits for current and future generations. To achieve this, the project focuses on increasing the capacity for education and evidence-based research, improving the livelihoods of communities through bio-commerce, strengthening the regulatory framework of governance for biodiversity conservation and increasing the use of practices of sustainable landscape management. Three high biodiversity sites make up the geographical area of ​​action of the project: the lower basin of the Motagua River (Guatemala and Honduras), the lower basin of the Paz River and the Honduran Moskitia.",Natural Resources and Biodiversity,"High-level overview of 2019 results: 
https://www.iucn.org/news/mexico-central-america-and-caribbean/201911/usaid-project-advances-biodiversity-conservation-and-prosperity-marine-coastal-communities ","conservation, livelihoods, fisheries, self-reliance, conservation enterprise, NRM, natural resource management, governance",https://www.usaid.gov/sites/default/files/documents/1862/Fact_Sheet_-_Regional_Coastal_Biodiversity_Project.pdf,,Latin America and the Caribbean,https://www.usaid.gov/central-america,,https://www.usaid.gov/cam/cdcs,,,"Mangroves: https://rmportal.net/biodiversityconservation-gateway/what-we-do/legality-sustainability/fisheries-development/fisheries-marine-conservation-and-development-images/regional-coastal-biodiversity-project-thumbnail-image/image_view_fullscreen 

Photos on IÜCN page: https://www.iucn.org/regions/mexico-central-america-and-caribbean/coastal-biodiversity ",,,"IUCN: https://www.iucn.org/ 

IUCN page on project: https://www.iucn.org/regions/mexico-central-america-and-caribbean/coastal-biodiversity ",
Central America Region,,Bureau for Latin America and Caribbean,NGO,NGO - Non United States,Centro Agronomico Tropical de Investigacion y Enseñanza (CATIE),General Environmental Protection,Biosphere protection,Regional Climate Change Program (RCCP),,AID-596-A-13-00002,4/16/2013,6/30/2019,Obligations,2017,"$3,672,900.00 ","$3,665,387.00 ",Project,"The RCCP implemented three components: Sustainable Landscapes (REDD+), Adaptation, and Environmental Management under the Dominican Republic-Central America Free Trade Agreement (CAFTA-DR). RCCP developed practical methodologies and tools to help different countries move forward on customized REDD+ issues. The project developed national agendas following a common methodology that included consultation, free and informed prior consultation, and social and environmental safeguards aligned with commitments and international agreements, including economic development options to benefit women, indigenous, and forest-dependent communities. Numerous project activities were conducive to building local capacity. Knowledge and skills were transferred from end-users to planners in central government offices. Centro Clima was created as a regional private-public partnership to provide specialized meteorological services and inputs needed to craft tools to help stakeholders in different sectors decrease their vulnerability associated with climate change.",Clean Productive Environment,"- Implementation of a Regional Climate Information System (Centro Clima), as well as four climate information tools-apps for users in the coffee, fishing, water and energy sectors. As of July 2019, more than 103,768 people from 122 countries accessed Centro Clima, the coffee tool had more than 4000 active users, while the fishing tool had more than 2000 active users.
- More than 5,000 people were trained in environmental management and climate change mitigation and adaptation
- Specialized equipment was provided to five laboratories in the region to perform wastewater analysis
- More than 30 organizations were strengthened in the use of meteorological data and climate information to reduce risks and facilitate adaptation to climate change.","conservation, private sector engagement, livelihoods, indigenous peoples, women, fisheries, vulnerable population, climate change, REDD+, innovation, self-reliance, conservation enterprise, water, farming, NRM, natural resource management, governance, monitoring, remote sensing",,Final Performance Evaluation: https://pdf.usaid.gov/pdf_docs/PA00SVXP.pdf ,Latin America and the Caribbean,https://www.usaid.gov/central-america,,https://www.usaid.gov/cam/cdcs,,CATIE write-up on project end: https://www.catie.ac.cr/en/catie-news/3973-usaid-s-regional-climate-change-program-leaves-central-america-more-resilient-to-climate-change.html ,,,,CATIE: https://catie.ac.cr/en ,
Central America Region,,Bureau for Latin America and Caribbean,Enterprises,Enterprises - United States,"Tetra Tech, Inc.",General Environmental Protection,Biosphere protection,Regional Clean Energy Initiative,,AID-596-C-12-00001,10/19/2011,12/18/2017,Obligations,2018,"($237,542.00)","($299,280.00)",Project,"RCEI aimed to advance the development of the regional electricity market in Central America to enhance economic growth, including job creation, improved power system reliability and competition, and reduced energy costs and environmental impact. Additionally, RCEI improved quality of life and citizen security in the Northern Triangle countries of Guatemala, Honduras, and El Salvador through the implementation of clean energy projects. The program provided technical assistance to national and regional entities to fill in regulatory and policy gaps, address market barriers, and build capacity toward strengthening institutions, diversifying the energy matrix, and promoting the efficient use of energy resources.",Clean Productive Environment,"- Several energy transactions were completed, raising the number of available gigawatt hours from 300 in 2010 to more than 1,000 in March 2014, which has resulted in improved power availability at more competitive and stable prices, in addition to CO2 reductions.","clean energy, climate change, innovation, self-reliance, governance",https://2012-2017.usaid.gov/sites/default/files/documents/1862/Fact_Sheet-_Central_America_Regional_Clean_Energy_Initiative.pdf,,Latin America and the Caribbean,https://www.usaid.gov/central-america,,https://www.usaid.gov/cam/cdcs,,"Zacatecoluca Municipality inauguration event for energy efficient street lighting: https://www.laprensagrafica.com/elsalvador/Inauguran-alumbrado-en-Zacatecoluca-20160227-0017.html 

New solar photovoltaic system launch for Zamorano University, Honduras: https://www.zamorano.edu/2017/11/07/usaid-zamorano-una-vision-mas-alla-de-suplir-la-necesidad-energetica/ ",Photos in slide at top of project page: https://www.tetratech.com/en/projects/usaid-regional-clean-energy-initiative ,Overview of renewable energy in the region and the RCEI: https://youtu.be/cELDv0HtuHY ,,"Tetra Tech: https://www.tetratech.com/en/ 

Tetra Tech page on the RCEI: https://www.tetratech.com/en/projects/usaid-regional-clean-energy-initiative ",
Central America Region,,Bureau for Latin America and Caribbean,Public and Private Partnerships,Public and Private Partnerships,International Union for the Conservation of Nature,General Environmental Protection,Environmental policy and administrative management,Improved Coastal Watershed and Livelihoods (ICWL) Project,,AID-596-IO-16-00001,7/1/2016,6/30/2019,Obligations,2019,"$70,115.00 ","$68,717.00 ",Project,"The Improved Coastal Watershed and Livelihoods (ICWL) project was implemented by IUCN between 2016 and 2019, in partnership with three regional groups to improve biodiversity conservation in the lower watershed and coastal zones of the Goascorán River in the gulf of Fonseca. The project focused on two coastal-marine areas: Union Bay in El Salvador and Chismuyo Bay in Honduras. The ICWL project worked towards three expected results: (1) Natural ecosystems and biodiversity protected and restored through climate-smart approaches; (2) Sustainability of rural livelihood systems improved through climate-smart approaches; (3) Effectiveness and integration of “source-to-sea” watershed governance improved. A fourth result was included as a transversal outcome to reduce climate vulnerability of coastal and watershed communities through an adaptation-based mitigation approach. Other crosscutting activities targeted gender and youth, knowledge management and communication and outreach.",Natural Resources and Biodiversity,"- Enhanced the protection and restoration of 37,000 hectares of biologically significant natural areas, including about 17,000ha of mangrove forest 
- The management effectiveness of the Chismuyo Bay Species and Habitat Management Area was enhanced from 38% in 2017 to 79% in 2019, as measured by management effectiveness assessments
- Training of park rangers and volunteers on biological monitoring, specisaes identification, use of equipment, SMART software, and improved techniques","conservation, deforestation, conservation crime, private sector engagement, plastics, ocean plastics, livelihoods, fisheries, gender, women, vulnerable population, wildlife trafficking, climate change, self-reliance, conservation enterprise, water, NRM, natural resource management, governance, monitoring","Factsheet (in Spanish): https://www.iucn.org/sites/dev/files/content/documents/hoja_informativa_icwl.pdf,",Final Report: https://pdf.usaid.gov/pdf_docs/PA00TRMV.pdf ,Latin America and the Caribbean,https://www.usaid.gov/central-america,,https://www.usaid.gov/cam/cdcs,,UN Ocean Conference,Facebook page photos: https://www.facebook.com/pg/Proyecto-Mejoramiento-de-Cuencas-Costeras-y-Medios-de-Vida-1881749932114711/photos/?ref=page_internal ,"Goascorán Watershed: https://www.youtube.com/watch?v=kRh7II_6TqE 

Livelihoods: https://www.youtube.com/watch?v=poiNbMRm5gk 

Source-to-sea approach: https://www.youtube.com/watch?v=47d56VDN3AY 

Protected areas: https://www.youtube.com/watch?v=WCcbVWBHYsM 

(More videos on page 47 of final report):
https://pdf.usaid.gov/pdf_docs/PA00TRMV",https://www.facebook.com/Proyecto-Mejoramiento-de-Cuencas-Costeras-y-Medios-de-Vida-1881749932114711/?ref=page_internal,"IUCN: https://www.iucn.org/ 

IUCN page on project: https://www.iucn.org/regions/mexico-central-america-and-caribbean/nuestro-trabajo/biodiversidad-y-derechos/proyectos-concluidos/improved-coastal-watershed-and-livelihoods-project-source-sea",
